transaction_id,date,hour,type,amount,country,old_balance,new_balance,structuring_flag,rapid_movement_flag,round_amount_flag,high_risk_country,is_suspicious,aml_risk_score,alert_level
TXN004780,2024-04-02,17,PAYMENT,4686.2,DE,212913.09,208226.89,0,0,0,0,0,2,LOW
TXN004781,2024-08-12,10,DEBIT,7001.49,IR,398862.99,391861.5,0,0,0,1,0,35,LOW
TXN004782,2024-12-22,21,CASH_OUT,3591.17,CN,38338.06,34746.89,0,0,0,0,0,5,LOW
TXN004783,2024-08-16,18,DEBIT,5723.27,DE,454603.1,448879.83,0,0,0,0,0,0,LOW
TXN004784,2024-02-03,15,TRANSFER,59.7,US,409580.21,409520.51,0,0,0,0,0,3,LOW
TXN004785,2024-02-29,10,DEBIT,876.32,US,189632.17,188755.85,0,0,0,0,0,2,LOW
TXN004786,2024-09-02,9,DEBIT,1988.8,UK,110360.77,108371.97,0,0,0,0,0,1,LOW
TXN004787,2024-07-22,18,PAYMENT,3509.34,RU,324953.34,321444.0,0,0,0,1,0,32,LOW
TXN004788,2024-09-19,18,DEBIT,217.09,US,431649.5,431432.41,0,0,0,0,0,0,LOW
TXN004789,2024-12-30,9,CASH_OUT,328.67,DE,462797.84,462469.17,0,0,0,0,0,0,LOW
TXN004790,2024-12-29,11,TRANSFER,2376.11,US,491748.62,489372.51,0,0,0,0,0,0,LOW
TXN004791,2024-09-30,18,CASH_IN,7348.45,CN,421574.0,428922.45,0,0,0,0,0,4,LOW
TXN004792,2024-11-24,16,DEBIT,1831.36,CN,423947.87,422116.51,0,0,0,0,0,4,LOW
TXN004793,2024-01-25,19,TRANSFER,1125.44,NG,160388.77,159263.33,0,0,0,1,0,35,LOW
TXN004794,2024-05-13,17,CASH_OUT,1360.54,IR,7873.7,6513.16,0,0,0,1,0,30,LOW
TXN004795,2024-07-31,2,CASH_OUT,22754.35,NG,257973.58,235219.23,0,1,0,1,1,93,HIGH
TXN004796,2024-08-20,7,PAYMENT,2968.81,UK,342255.73,339286.92,0,0,0,0,0,4,LOW
TXN004797,2024-11-28,15,CASH_IN,824.61,MX,4500.97,5325.58,0,0,0,0,0,5,LOW
TXN004798,2024-08-03,19,TRANSFER,2561.84,DE,200214.14,197652.3,0,0,0,0,0,0,LOW
TXN004799,2024-12-24,10,CASH_OUT,595.59,US,266818.09,266222.5,0,0,0,0,0,0,LOW
TXN004800,2024-08-28,15,CASH_OUT,248.2,UK,471013.85,470765.65,0,0,0,0,0,1,LOW
TXN004801,2024-08-31,12,TRANSFER,2696.38,CN,370164.35,367467.97,0,0,0,0,0,0,LOW
TXN004802,2024-03-30,15,TRANSFER,2018.75,NG,117881.26,115862.51,0,0,0,1,0,32,LOW
TXN004803,2024-04-01,9,TRANSFER,3623.81,RU,163180.86,159557.05,0,0,0,1,0,32,LOW
TXN004804,2024-01-24,10,TRANSFER,2303.75,US,255800.85,253497.1,0,0,0,0,0,4,LOW
TXN004805,2024-06-25,9,TRANSFER,4460.81,MX,157435.41,152974.6,0,0,0,0,0,1,LOW
TXN004806,2024-12-27,17,PAYMENT,4829.09,UK,407337.55,402508.46,0,0,0,0,0,3,LOW
TXN004807,2024-03-14,8,CASH_IN,2660.65,US,36117.14,38777.79,0,0,0,0,0,1,LOW
TXN004808,2024-11-28,8,TRANSFER,3464.28,CN,395472.24,392007.96,0,0,0,0,0,2,LOW
TXN004809,2024-12-08,11,DEBIT,110.85,UK,349890.76,349779.91,0,0,0,0,0,1,LOW
TXN004810,2024-05-31,17,CASH_IN,1662.96,US,51476.97,53139.93,0,0,0,0,0,0,LOW
TXN004811,2024-02-12,13,PAYMENT,2465.68,RU,50419.85,47954.17,0,0,0,1,0,30,LOW
TXN004812,2024-08-23,16,CASH_OUT,6072.97,DE,392477.33,386404.36,0,0,0,0,0,4,LOW
TXN004813,2024-05-02,7,CASH_IN,2578.95,DE,248385.96,250964.91,0,0,0,0,0,0,LOW
TXN004814,2024-10-19,7,PAYMENT,913.99,US,166378.82,165464.83,0,0,0,0,0,2,LOW
TXN004815,2024-06-13,9,CASH_IN,118.18,CN,418229.9,418348.08,0,0,0,0,0,1,LOW
TXN004816,2024-05-08,16,PAYMENT,7557.33,CN,89545.88,81988.55,0,0,0,0,0,2,LOW
TXN004817,2024-01-31,13,CASH_OUT,2255.85,MX,453936.52,451680.67,0,0,0,0,0,4,LOW
TXN004818,2024-12-06,10,CASH_IN,865.4,US,386078.27,386943.67,0,0,0,0,0,5,LOW
TXN004819,2024-10-30,18,TRANSFER,12409.87,RU,201466.19,189056.32,0,0,0,1,0,35,LOW
TXN004820,2024-06-04,21,CASH_IN,184.04,US,363167.92,363351.96,0,0,0,0,0,3,LOW
TXN004821,2024-07-16,16,TRANSFER,936.45,IR,429303.92,428367.47,0,0,0,1,0,31,LOW
TXN004822,2024-02-16,10,TRANSFER,9886.79,RU,432188.62,422301.83,0,0,0,1,0,33,LOW
TXN004823,2024-11-10,13,DEBIT,394.52,US,143333.14,142938.62,0,0,0,0,0,5,LOW
TXN004824,2024-12-29,10,TRANSFER,11518.63,US,128174.43,116655.8,0,0,0,0,0,18,LOW
TXN004825,2024-12-04,18,CASH_IN,5464.46,UK,288243.17,293707.63,0,0,0,0,0,5,LOW
TXN004826,2024-04-04,16,CASH_OUT,4386.37,US,108575.19,104188.82,0,0,0,0,0,0,LOW
TXN004827,2024-09-20,13,DEBIT,2770.97,CN,337264.81,334493.84,0,0,0,0,0,1,LOW
TXN004828,2024-03-12,21,CASH_IN,931.29,US,54456.61,55387.9,0,0,0,0,0,4,LOW
TXN004829,2024-08-06,20,DEBIT,1445.13,US,126510.33,125065.2,0,0,0,0,0,2,LOW
TXN004830,2024-11-10,18,TRANSFER,5780.8,RU,46418.95,40638.15,0,0,0,1,0,35,LOW
TXN004831,2024-02-02,9,PAYMENT,2368.65,US,448433.29,446064.64,0,0,0,0,0,3,LOW
TXN004832,2024-04-13,21,CASH_OUT,1280.59,US,338455.37,337174.78,0,0,0,0,0,4,LOW
TXN004833,2024-12-25,7,PAYMENT,434.51,UK,86518.97,86084.46,0,0,0,0,0,1,LOW
TXN004834,2024-10-27,7,CASH_IN,4556.06,US,484168.26,488724.32,0,0,0,0,0,5,LOW
TXN004835,2024-02-03,9,CASH_IN,295.33,RU,294123.48,294418.81,0,0,0,1,0,35,LOW
TXN004836,2024-08-25,14,DEBIT,258.47,DE,102091.1,101832.63,0,0,0,0,0,4,LOW
TXN004837,2024-10-02,17,CASH_OUT,5990.11,NG,63616.84,57626.73,0,0,0,1,0,34,LOW
TXN004838,2024-03-12,20,TRANSFER,5150.07,US,443642.04,438491.97,0,0,0,0,0,5,LOW
TXN004839,2024-02-21,19,TRANSFER,14619.26,DE,196708.86,182089.6,0,0,0,0,0,19,LOW
TXN004840,2024-03-24,14,CASH_OUT,1975.0,RU,260779.58,258804.58,0,0,0,1,0,31,LOW
TXN004841,2024-06-15,17,TRANSFER,676.34,CN,119289.14,118612.8,0,0,0,0,0,3,LOW
TXN004842,2024-09-08,8,CASH_OUT,1300.56,MX,489713.05,488412.49,0,0,0,0,0,1,LOW
TXN004843,2024-01-29,9,TRANSFER,1495.96,US,326673.11,325177.15,0,0,0,0,0,0,LOW
TXN004844,2024-07-21,13,CASH_IN,866.88,CN,360026.74,360893.62,0,0,0,0,0,5,LOW
TXN004845,2024-04-04,13,CASH_IN,2158.96,DE,452420.04,454579.0,0,0,0,0,0,5,LOW
TXN004846,2024-01-24,10,CASH_IN,7761.93,DE,139839.12,147601.05,0,0,0,0,0,1,LOW
TXN004847,2024-04-19,18,TRANSFER,4769.7,IR,259599.72,254830.02,0,0,0,1,0,32,LOW
TXN004848,2024-05-07,10,CASH_IN,7930.43,DE,91384.58,99315.01,0,0,0,0,0,2,LOW
TXN004849,2024-10-27,9,PAYMENT,7880.36,NG,217951.59,210071.23,0,0,0,1,0,32,LOW
TXN004850,2024-07-28,20,TRANSFER,23858.54,US,54423.02,30564.48,0,0,0,0,0,20,LOW
TXN004851,2024-02-10,9,CASH_OUT,3595.59,US,304784.94,301189.35,0,0,0,0,0,3,LOW
TXN004852,2024-11-24,18,TRANSFER,14492.71,MX,11222.29,0.0,0,0,0,0,0,18,LOW
TXN004853,2024-05-09,14,DEBIT,1314.9,RU,173286.41,171971.51,0,0,0,1,0,35,LOW
TXN004854,2024-05-30,13,DEBIT,3727.19,US,306605.83,302878.64,0,0,0,0,0,0,LOW
TXN004855,2024-02-22,14,DEBIT,2690.64,US,123998.51,121307.87,0,0,0,0,0,3,LOW
TXN004856,2024-05-09,4,CASH_OUT,7983.63,NG,260298.89,252315.26,0,0,0,1,1,50,MEDIUM
TXN004857,2024-10-28,20,PAYMENT,2678.5,MX,138619.39,135940.89,0,0,0,0,0,3,LOW
TXN004858,2024-06-06,7,DEBIT,6470.37,IR,279599.68,273129.31,0,0,0,1,0,35,LOW
TXN004859,2024-05-04,20,PAYMENT,8471.66,DE,47446.98,38975.32,0,0,0,0,0,3,LOW
TXN004860,2024-06-16,8,TRANSFER,907.63,IR,60489.89,59582.26,0,0,0,1,0,34,LOW
TXN004861,2024-08-20,11,DEBIT,5215.1,MX,141684.55,136469.45,0,0,0,0,0,4,LOW
TXN004862,2024-10-28,12,TRANSFER,367.13,UK,283238.26,282871.13,0,0,0,0,0,0,LOW
TXN004863,2024-03-15,13,CASH_IN,1672.7,US,125348.3,127021.0,0,0,0,0,0,2,LOW
TXN004864,2024-05-11,18,CASH_OUT,1339.56,MX,383472.36,382132.8,0,0,0,0,0,1,LOW
TXN004865,2024-03-04,10,PAYMENT,3382.7,RU,447283.66,443900.96,0,0,0,1,0,33,LOW
TXN004866,2024-04-22,12,TRANSFER,651.01,IR,318787.69,318136.68,0,0,0,1,0,32,LOW
TXN004867,2024-08-15,9,TRANSFER,256.14,MX,498631.48,498375.34,0,0,0,0,0,5,LOW
TXN004868,2024-10-26,8,CASH_OUT,3408.85,DE,472176.12,468767.27,0,0,0,0,0,1,LOW
TXN004869,2024-06-10,11,DEBIT,2026.63,US,471539.25,469512.62,0,0,0,0,0,1,LOW
TXN004870,2024-06-03,9,PAYMENT,1204.62,UK,436594.09,435389.47,0,0,0,0,0,3,LOW
TXN004871,2024-07-08,19,DEBIT,6522.34,US,257538.57,251016.23,0,0,0,0,0,0,LOW
TXN004872,2024-12-17,12,CASH_OUT,3990.76,US,409504.13,405513.37,0,0,0,0,0,2,LOW
TXN004873,2024-10-29,20,DEBIT,3971.65,NG,135281.02,131309.37,0,0,0,1,0,31,LOW
TXN004874,2024-04-30,10,DEBIT,1036.38,UK,164779.08,163742.7,0,0,0,0,0,2,LOW
TXN004875,2024-01-08,1,TRANSFER,9419.72,UK,106981.48,97561.76,1,0,0,0,1,60,MEDIUM
TXN004876,2024-12-19,12,CASH_IN,3304.44,RU,336934.19,340238.63,0,0,0,1,0,35,LOW
TXN004877,2024-08-05,16,CASH_OUT,3233.49,US,464864.14,461630.65,0,0,0,0,0,0,LOW
TXN004878,2024-07-13,19,PAYMENT,3853.01,NG,10446.78,6593.77,0,0,0,1,0,30,LOW
TXN004879,2024-10-10,9,TRANSFER,844.01,CN,231127.57,230283.56,0,0,0,0,0,4,LOW
TXN004880,2024-06-24,4,TRANSFER,97159.87,UK,90501.58,0.0,0,1,0,0,1,90,HIGH
TXN004881,2024-11-23,9,PAYMENT,4420.32,NG,137401.55,132981.23,0,0,0,1,0,33,LOW
TXN004882,2024-01-04,9,CASH_IN,6917.03,DE,405941.68,412858.71,0,0,0,0,0,0,LOW
TXN004883,2024-10-08,17,TRANSFER,4070.32,DE,235343.98,231273.66,0,0,0,0,0,3,LOW
TXN004884,2024-10-31,12,CASH_IN,971.64,US,492639.52,493611.16,0,0,0,0,0,3,LOW
TXN004885,2024-10-30,14,DEBIT,2499.82,RU,288025.0,285525.18,0,0,0,1,0,33,LOW
TXN004886,2024-03-21,21,TRANSFER,276.13,US,220698.85,220422.72,0,0,0,0,0,0,LOW
TXN004887,2024-06-20,15,DEBIT,509.68,IR,314077.21,313567.53,0,0,0,1,0,35,LOW
TXN004888,2024-09-24,7,DEBIT,1188.55,DE,335591.39,334402.84,0,0,0,0,0,3,LOW
TXN004889,2024-04-21,11,CASH_IN,3830.54,US,392100.57,395931.11,0,0,0,0,0,4,LOW
TXN004890,2024-09-22,8,PAYMENT,6026.37,MX,96370.51,90344.14,0,0,0,0,0,0,LOW
TXN004891,2024-11-18,11,PAYMENT,2904.75,US,354906.71,352001.96,0,0,0,0,0,3,LOW
TXN004892,2024-10-24,21,DEBIT,498.36,US,20445.38,19947.02,0,0,0,0,0,0,LOW
TXN004893,2024-03-07,8,CASH_IN,628.59,NG,12211.91,12840.5,0,0,0,1,0,33,LOW
TXN004894,2024-09-04,20,CASH_OUT,7987.52,US,203813.77,195826.25,0,0,0,0,0,5,LOW
TXN004895,2024-12-24,16,CASH_OUT,2684.1,NG,456227.73,453543.63,0,0,0,1,0,30,LOW
TXN004896,2024-08-31,8,TRANSFER,682.27,IR,224192.78,223510.51,0,0,0,1,0,32,LOW
TXN004897,2024-04-18,16,TRANSFER,10220.6,MX,497513.26,487292.66,0,0,0,0,0,18,LOW
TXN004898,2024-10-22,1,TRANSFER,52399.23,DE,336930.73,284531.5,0,1,0,0,1,87,HIGH
TXN004899,2024-10-02,19,CASH_IN,4371.48,UK,246055.53,250427.01,0,0,0,0,0,4,LOW
TXN004900,2024-11-18,13,PAYMENT,1287.68,RU,325515.27,324227.59,0,0,0,1,0,35,LOW
TXN004901,2024-08-27,17,TRANSFER,8689.73,UK,24683.1,15993.37,0,0,0,0,0,1,LOW
TXN004902,2024-04-14,12,TRANSFER,19818.88,US,162038.57,142219.69,0,0,0,0,0,16,LOW
TXN004903,2024-06-17,13,CASH_IN,577.16,UK,81223.77,81800.93,0,0,0,0,0,3,LOW
TXN004904,2024-05-06,16,CASH_OUT,776.32,US,249870.36,249094.04,0,0,0,0,0,1,LOW
TXN004905,2024-07-10,21,DEBIT,956.9,NG,303307.95,302351.05,0,0,0,1,0,35,LOW
TXN004906,2024-04-30,1,TRANSFER,53482.04,US,64039.75,10557.71,0,1,0,0,1,86,HIGH
TXN004907,2024-01-21,17,CASH_IN,1126.93,UK,427333.0,428459.93,0,0,0,0,0,1,LOW
TXN004908,2024-10-29,21,TRANSFER,196.64,RU,208927.56,208730.92,0,0,0,1,0,31,LOW
TXN004909,2024-05-08,20,PAYMENT,1248.07,CN,266751.11,265503.04,0,0,0,0,0,4,LOW
TXN004910,2024-10-03,7,PAYMENT,1463.02,IR,305770.61,304307.59,0,0,0,1,0,34,LOW
TXN004911,2024-12-13,20,TRANSFER,3179.5,UK,481561.97,478382.47,0,0,0,0,0,1,LOW
TXN004912,2024-10-25,1,CASH_OUT,26950.35,RU,367718.09,340767.74,0,0,0,1,1,66,MEDIUM
TXN004913,2024-02-10,13,CASH_OUT,1326.04,MX,325807.68,324481.64,0,0,0,0,0,4,LOW
TXN004914,2024-01-12,18,CASH_OUT,410.35,US,294887.45,294477.1,0,0,0,0,0,1,LOW
TXN004915,2024-04-28,10,TRANSFER,9742.42,US,136160.47,126418.05,0,0,0,0,0,2,LOW
TXN004916,2024-10-04,18,TRANSFER,7675.03,US,302475.44,294800.41,0,0,0,0,0,1,LOW
TXN004917,2024-12-12,19,PAYMENT,9140.82,US,196411.11,187270.29,0,0,0,0,0,1,LOW
TXN004918,2024-07-22,8,PAYMENT,985.74,NG,451942.31,450956.57,0,0,0,1,0,31,LOW
TXN004919,2024-02-20,19,PAYMENT,6844.25,RU,293019.83,286175.58,0,0,0,1,0,31,LOW
TXN004920,2024-12-04,10,CASH_OUT,990.14,IR,125898.34,124908.2,0,0,0,1,0,35,LOW
TXN004921,2024-11-28,7,DEBIT,4618.15,MX,184197.84,179579.69,0,0,0,0,0,5,LOW
TXN004922,2024-07-21,15,TRANSFER,13950.11,IR,198826.63,184876.52,0,0,0,1,0,35,LOW
TXN004923,2024-09-04,7,TRANSFER,639.7,US,378691.28,378051.58,0,0,0,0,0,0,LOW
TXN004924,2024-04-08,16,CASH_IN,4309.38,UK,352315.46,356624.84,0,0,0,0,0,0,LOW
TXN004925,2024-06-14,9,DEBIT,7577.16,DE,321257.89,313680.73,0,0,0,0,0,1,LOW
TXN004926,2024-03-20,16,CASH_IN,1834.99,US,13180.44,15015.43,0,0,0,0,0,0,LOW
TXN004927,2024-12-18,11,CASH_OUT,18480.17,US,352597.68,334117.51,0,0,0,0,0,19,LOW
TXN004928,2024-03-01,20,DEBIT,800.76,US,406900.88,406100.12,0,0,0,0,0,0,LOW
TXN004929,2024-11-08,2,TRANSFER,125554.99,DE,123264.26,0.0,0,0,0,0,1,61,MEDIUM
TXN004930,2024-05-05,9,CASH_IN,58.84,US,186820.95,186879.79,0,0,0,0,0,0,LOW
TXN004931,2024-03-13,18,DEBIT,3326.38,RU,347566.06,344239.68,0,0,0,1,0,35,LOW
TXN004932,2024-06-17,18,CASH_IN,716.83,MX,67220.08,67936.91,0,0,0,0,0,2,LOW
TXN004933,2024-12-26,2,CASH_OUT,45173.39,US,200186.97,155013.58,0,1,0,0,1,63,MEDIUM
TXN004934,2024-07-30,11,CASH_IN,4238.46,RU,221637.87,225876.33,0,0,0,1,0,34,LOW
TXN004935,2024-05-04,12,CASH_OUT,877.61,UK,158737.23,157859.62,0,0,0,0,0,3,LOW
TXN004936,2024-06-10,11,PAYMENT,574.63,DE,236953.25,236378.62,0,0,0,0,0,1,LOW
TXN004937,2024-08-07,9,DEBIT,384.78,US,206763.37,206378.59,0,0,0,0,0,3,LOW
TXN004938,2024-09-25,21,PAYMENT,197.87,US,69816.57,69618.7,0,0,0,0,0,0,LOW
TXN004939,2024-02-26,7,TRANSFER,2665.41,NG,61622.36,58956.95,0,0,0,1,0,32,LOW
TXN004940,2024-08-07,17,TRANSFER,2215.74,NG,133064.35,130848.61,0,0,0,1,0,30,LOW
TXN004941,2024-10-14,18,CASH_OUT,2364.23,IR,134877.34,132513.11,0,0,0,1,0,30,LOW
TXN004942,2024-04-22,12,PAYMENT,1272.25,IR,336917.47,335645.22,0,0,0,1,0,32,LOW
TXN004943,2024-08-14,9,CASH_IN,467.72,IR,389943.88,390411.6,0,0,0,1,0,33,LOW
TXN004944,2024-06-15,3,CASH_OUT,11016.09,CN,347270.83,336254.74,0,1,0,0,1,63,MEDIUM
TXN004945,2024-01-15,9,TRANSFER,2989.02,NG,404879.34,401890.32,0,0,0,1,0,31,LOW
TXN004946,2024-04-04,11,DEBIT,5352.31,CN,291098.27,285745.96,0,0,0,0,0,5,LOW
TXN004947,2024-06-16,21,CASH_OUT,1329.83,IR,145376.27,144046.44,0,0,0,1,0,30,LOW
TXN004948,2024-01-03,18,CASH_IN,4955.51,MX,343229.09,348184.6,0,0,0,0,0,4,LOW
TXN004949,2024-12-15,16,TRANSFER,18966.88,UK,188823.83,169856.95,0,0,0,0,0,19,LOW
TXN004950,2024-04-29,10,DEBIT,3290.86,RU,233589.62,230298.76,0,0,0,1,0,31,LOW
TXN004951,2024-06-22,15,DEBIT,6018.34,UK,307880.73,301862.39,0,0,0,0,0,5,LOW
TXN004952,2024-05-23,15,CASH_OUT,322.92,UK,305301.04,304978.12,0,0,0,0,0,0,LOW
TXN004953,2024-03-11,17,PAYMENT,1264.5,DE,157519.22,156254.72,0,0,0,0,0,3,LOW
TXN004954,2024-02-13,11,PAYMENT,4060.85,NG,499403.16,495342.31,0,0,0,1,0,34,LOW
TXN004955,2024-01-02,19,CASH_OUT,2608.73,NG,431771.35,429162.62,0,0,0,1,0,34,LOW
TXN004956,2024-11-09,9,PAYMENT,1255.65,DE,128365.37,127109.72,0,0,0,0,0,1,LOW
TXN004957,2024-03-25,18,DEBIT,2554.4,CN,13547.0,10992.6,0,0,0,0,0,0,LOW
TXN004958,2024-11-30,19,PAYMENT,454.93,NG,77151.92,76696.99,0,0,0,1,0,32,LOW
TXN004959,2024-11-23,16,DEBIT,4097.12,NG,176293.85,172196.73,0,0,0,1,0,34,LOW
TXN004960,2024-12-10,7,PAYMENT,2299.0,CN,4337.24,2038.24,0,0,0,0,0,0,LOW
TXN004961,2024-07-14,18,CASH_IN,1052.31,CN,355265.25,356317.56,0,0,0,0,0,1,LOW
TXN004962,2024-10-27,14,DEBIT,98.83,US,142355.12,142256.29,0,0,0,0,0,4,LOW
TXN004963,2024-07-21,7,DEBIT,2648.98,RU,91184.2,88535.22,0,0,0,1,0,30,LOW
TXN004964,2024-03-12,2,CASH_OUT,53911.89,RU,195480.59,141568.7,0,1,0,1,1,100,HIGH
TXN004965,2024-12-30,20,CASH_IN,4401.58,MX,423443.3,427844.88,0,0,0,0,0,0,LOW
TXN004966,2024-09-19,8,DEBIT,429.15,DE,387953.5,387524.35,0,0,0,0,0,3,LOW
TXN004967,2024-10-02,17,TRANSFER,4905.83,US,91112.65,86206.82,0,0,0,0,0,1,LOW
TXN004968,2024-05-06,8,DEBIT,4697.61,US,422706.6,418008.99,0,0,0,0,0,1,LOW
TXN004969,2024-01-31,7,PAYMENT,6515.0,NG,177823.29,171308.29,0,0,0,1,0,31,LOW
TXN004970,2024-09-20,21,CASH_OUT,7059.37,US,8972.18,1912.81,0,0,0,0,0,3,LOW
TXN004971,2024-05-12,12,DEBIT,1366.34,US,170235.39,168869.05,0,0,0,0,0,4,LOW
TXN004972,2024-03-07,16,CASH_OUT,475.81,IR,84475.02,83999.21,0,0,0,1,0,31,LOW
TXN004973,2024-12-15,9,PAYMENT,4947.85,US,231606.8,226658.95,0,0,0,0,0,5,LOW
TXN004974,2024-01-01,17,PAYMENT,3688.61,US,487825.39,484136.78,0,0,0,0,0,0,LOW
TXN004975,2024-07-16,17,TRANSFER,988.27,US,228585.36,227597.09,0,0,0,0,0,5,LOW
TXN004976,2024-02-24,10,DEBIT,940.7,UK,58312.31,57371.61,0,0,0,0,0,4,LOW
TXN004977,2024-10-13,21,TRANSFER,471.91,US,63049.08,62577.17,0,0,0,0,0,1,LOW
TXN004978,2024-12-17,20,DEBIT,6468.36,UK,80769.64,74301.28,0,0,0,0,0,1,LOW
TXN004979,2024-10-05,17,CASH_IN,2997.79,MX,210236.26,213234.05,0,0,0,0,0,1,LOW
TXN004980,2024-10-18,18,PAYMENT,482.87,DE,308035.07,307552.2,0,0,0,0,0,0,LOW
TXN004981,2024-01-14,18,PAYMENT,1849.82,DE,437298.87,435449.05,0,0,0,0,0,4,LOW
TXN004982,2024-03-27,12,CASH_OUT,6028.9,US,92646.09,86617.19,0,0,0,0,0,4,LOW
TXN004983,2024-10-08,17,CASH_IN,4405.39,MX,36664.97,41070.36,0,0,0,0,0,5,LOW
TXN004984,2024-10-25,2,CASH_OUT,43990.22,RU,424282.89,380292.67,0,1,0,1,1,95,HIGH
TXN004985,2024-01-03,7,CASH_IN,41.0,US,138398.95,138439.95,0,0,0,0,0,0,LOW
TXN004986,2024-03-31,10,CASH_IN,1137.46,NG,243804.64,244942.1,0,0,0,1,0,35,LOW
TXN004987,2024-06-19,7,PAYMENT,271.17,US,385582.5,385311.33,0,0,0,0,0,5,LOW
TXN004988,2024-06-30,15,DEBIT,1546.95,US,210288.09,208741.14,0,0,0,0,0,3,LOW
TXN004989,2024-04-14,4,TRANSFER,35930.75,UK,52068.1,16137.35,0,1,0,0,1,60,MEDIUM
TXN004990,2024-05-14,8,DEBIT,2485.88,US,214947.06,212461.18,0,0,0,0,0,3,LOW
TXN004991,2024-07-04,20,TRANSFER,5983.63,MX,456368.29,450384.66,0,0,0,0,0,1,LOW
TXN004992,2024-03-22,14,PAYMENT,5711.56,US,172421.46,166709.9,0,0,0,0,0,3,LOW
TXN004993,2024-08-03,8,TRANSFER,3598.0,IR,470212.21,466614.21,0,0,0,1,0,31,LOW
TXN004994,2024-10-05,20,CASH_IN,145.54,DE,236752.54,236898.08,0,0,0,0,0,0,LOW
TXN004995,2024-03-04,20,CASH_IN,1748.28,CN,290358.99,292107.27,0,0,0,0,0,2,LOW
TXN004996,2024-03-15,12,DEBIT,2141.77,UK,153185.57,151043.8,0,0,0,0,0,5,LOW
TXN004997,2024-12-01,15,CASH_OUT,1611.09,US,209742.72,208131.63,0,0,0,0,0,2,LOW
TXN004998,2024-07-05,3,CASH_OUT,16682.56,RU,24377.93,7695.37,0,0,0,1,1,69,MEDIUM
TXN004999,2024-09-21,17,DEBIT,146.83,US,470758.91,470612.08,0,0,0,0,0,0,LOW
TXN005000,2024-08-21,1,TRANSFER,14778.77,NG,30570.55,15791.78,0,1,0,1,1,93,HIGH
TXN005001,2024-10-13,12,PAYMENT,1223.65,US,252871.16,251647.51,0,0,0,0,0,2,LOW
TXN005002,2024-05-07,7,CASH_IN,3291.4,DE,460877.77,464169.17,0,0,0,0,0,2,LOW
TXN005003,2024-09-28,21,DEBIT,7882.53,CN,78800.62,70918.09,0,0,0,0,0,4,LOW
TXN005004,2024-06-26,8,PAYMENT,4079.71,NG,348514.59,344434.88,0,0,0,1,0,35,LOW
TXN005005,2024-07-29,15,DEBIT,4829.36,IR,368453.75,363624.39,0,0,0,1,0,34,LOW
TXN005006,2024-12-06,19,CASH_OUT,1434.8,IR,279385.53,277950.73,0,0,0,1,0,34,LOW
TXN005007,2024-04-29,14,DEBIT,2890.26,NG,263868.95,260978.69,0,0,0,1,0,32,LOW
TXN005008,2024-03-13,16,CASH_IN,461.16,US,208648.7,209109.86,0,0,0,0,0,3,LOW
TXN005009,2024-06-20,18,TRANSFER,184.78,MX,129958.58,129773.8,0,0,0,0,0,2,LOW
TXN005010,2024-02-24,16,CASH_IN,3724.14,NG,454516.21,458240.35,0,0,0,1,0,35,LOW
TXN005011,2024-10-19,10,CASH_OUT,5009.64,MX,320246.53,315236.89,0,0,0,0,0,0,LOW
TXN005012,2024-02-03,7,DEBIT,1077.82,NG,434946.38,433868.56,0,0,0,1,0,30,LOW
TXN005013,2024-06-27,3,CASH_OUT,47053.92,UK,468109.76,421055.84,0,1,0,0,1,63,MEDIUM
TXN005014,2024-07-01,16,DEBIT,22.7,UK,81897.11,81874.41,0,0,0,0,0,2,LOW
TXN005015,2024-07-26,8,TRANSFER,2447.59,CN,393033.08,390585.49,0,0,0,0,0,0,LOW
TXN005016,2024-10-02,17,DEBIT,3795.59,RU,308741.59,304946.0,0,0,0,1,0,31,LOW
TXN005017,2024-11-10,16,CASH_OUT,765.37,RU,107127.84,106362.47,0,0,0,1,0,33,LOW
TXN005018,2024-01-30,10,DEBIT,3173.43,NG,439566.21,436392.78,0,0,0,1,0,35,LOW
TXN005019,2024-06-30,18,TRANSFER,5234.27,DE,241516.32,236282.05,0,0,0,0,0,3,LOW
TXN005020,2024-04-14,17,DEBIT,984.93,US,403961.92,402976.99,0,0,0,0,0,4,LOW
TXN005021,2024-10-03,11,DEBIT,951.9,IR,220185.01,219233.11,0,0,0,1,0,33,LOW
TXN005022,2024-09-29,1,CASH_OUT,6042.93,RU,21420.67,15377.74,0,1,0,1,1,77,HIGH
TXN005023,2024-01-26,12,CASH_IN,902.35,US,412452.6,413354.95,0,0,0,0,0,0,LOW
TXN005024,2024-10-22,23,CASH_OUT,53529.59,CN,321560.29,268030.7,0,1,0,0,1,88,HIGH
TXN005025,2024-12-26,8,DEBIT,2495.68,US,98357.14,95861.46,0,0,0,0,0,0,LOW
TXN005026,2024-06-02,10,CASH_OUT,776.99,US,408637.55,407860.56,0,0,0,0,0,3,LOW
TXN005027,2024-01-25,10,CASH_IN,3298.63,US,400798.83,404097.46,0,0,0,0,0,2,LOW
TXN005028,2024-04-16,7,CASH_IN,1716.57,UK,113870.37,115586.94,0,0,0,0,0,4,LOW
TXN005029,2024-05-14,8,TRANSFER,2065.36,DE,125880.42,123815.06,0,0,0,0,0,2,LOW
